Chart Number,Glycan Name,Average RFU,StDev,% CV,t-value,p-value
571,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,0,2,-22466,-0.00445115,#NUM!
181,GlcNAcb1-3Galb-Sp8,0,3,-6484,-0.015423518,#NUM!
131,Galb1-4GlcNAcb1-6GalNAca-Sp8,0,8,-3279,-0.030498504,#NUM!
191,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,0,1,-160,-0.625609818,#NUM!
579,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,0,7,-1617,-0.061855023,#NUM!
379,GalNAcb1-4GlcNAcb1-2Mana1-6(GalNAcb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,-1,3,-520,-0.192265068,#NUM!
500,Fuca1-2Galb1-3(6S)GlcNAcb-Sp0,-1,3,-479,-0.208860021,#NUM!
504,(3S)GalNAcb1-4(Fuca1-3)GlcNAcb-Sp8,-1,5,-944,-0.105896812,#NUM!
359,KDNa2-3Galb1-3GalNAca-Sp14,-1,4,-629,-0.159047135,#NUM!
112,Gala1-3GalNAcb-Sp8,-1,2,-313,-0.319892987,#NUM!
405,Gala1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,-1,4,-505,-0.198208825,#NUM!
230,Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,-1,5,-625,-0.16001897,#NUM!
54,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-1,4,-456,-0.219237934,#NUM!
365,Fuca1-4(Galb1-3)GlcNAcb1-2Mana1-6(Fuca1-4(Galb1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,-1,6,-577,-0.173238335,#NUM!
381,Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,-1,3,-243,-0.411257162,#NUM!
443,(6S)Galb1-3GlcNAcb-Sp0,-1,8,-596,-0.167679105,#NUM!
334,GalNAcb1-3Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,-1,6,-433,-0.230845774,#NUM!
477,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp21,-1,4,-242,-0.413285372,#NUM!
176,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp8,-2,2,-150,-0.666202507,#NUM!
75,Fuca1-2Galb1-4GlcNAcb-Sp0,-2,8,-439,-0.228018021,#NUM!
77,Fuca1-2Galb1-4Glcb-Sp0,-2,3,-178,-0.562153409,#NUM!
162,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,-2,3,-142,-0.702138573,#NUM!
175,GlcNAcb1-2Galb1-3GalNAca-Sp8,-2,7,-363,-0.275571182,#NUM!
155,Galb1-4(6S)Glcb-Sp0,-2,4,-203,-0.492968192,#NUM!
418,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,-2,2,-100,-1.000233135,#NUM!
610,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp21,-2,4,-161,-0.620082621,#NUM!
111,Gala1-3GalNAca-Sp16,-2,1,-52,-1.927269688,#NUM!
497,Fuca1-2(6S)Galb1-3GlcNAcb-Sp0,-3,3,-95,-1.054038434,#NUM!
154,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,-3,1,-25,-3.952062016,#NUM!
408,GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,-3,4,-131,-0.763447662,#NUM!
276,Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,-4,5,-146,-0.686078986,#NUM!
158,Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,-4,6,-150,-0.666844524,#NUM!
161,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,-6,4,-73,-1.372675796,#NUM!
