Chart Number,Glycan Name,Average RFU,StDev,% CV,t-value,p-value
136,Neu5Aca2-6(Galb1-3)GalNAca-Sp14,1,3,369,0.270861709,0.402032281
230,Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,1,5,599,0.166852993,0.439049018
379,GalNAcb1-4GlcNAcb1-2Mana1-6(GalNAcb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,1,6,789,0.12674418,0.45358035
422,Fuca1-2Galb1-3GlcNAcb1-3GalNAc-Sp14,1,2,343,0.29153958,0.394817566
563,GalNAcb1-4GlcNAcb1-3GalNAcb1-4GlcNAcb-Sp0 ,1,5,925,0.108052504,0.460387703
441,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb-Sp8,1,4,837,0.119473613,0.456225861
135,Neu5Aca2-6(Galb1-3)GalNAca-Sp8,1,3,505,0.19789755,0.427887931
291,Galb1-4(Fuca1-3)(6S)Glcb-Sp0,0,4,873,0.114567934,0.458012604
123,Gala1-4GlcNAcb-Sp8,0,6,1596,0.062646707,0.476994098
440,Galb1-6Galb-Sp10,0,3,764,0.13086667,0.45208174
294,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0æ ææææ ,0,2,741,0.135004567,0.450578608
447,Galb1-4(Fuca1-3)GlcNAcb1-6GalNAc-Sp14,0,3,1068,0.093637579,0.465650148
26,(3S)Galb1-4(6S)Glcb-Sp0,0,5,5009,0.019964929,0.492662489
233,GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0,2,2952,0.033876904,0.487551631
265,Neu5Aca2-6GalNAca-Sp8,0,5,10753,0.009299846,0.496581883
10,Neu5Aca-Sp11,0,2,-54355,-0.001839751,#NUM!
496,Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,0,6,-4947,-0.0202163,#NUM!
77,Fuca1-2Galb1-4Glcb-Sp0,0,4,-3019,-0.033122076,#NUM!
13,Glcb-Sp8,0,5,-2451,-0.04080346,#NUM!
158,Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,2,-973,-0.102821527,#NUM!
529,Neu5Aca2-3Galb1-3GalNAcb1-4Galb1-4Glcb-Sp0,0,5,-2032,-0.049212568,#NUM!
221,Fuca1-2Galb1-4(6S)GlcNAcb-Sp8,0,2,-637,-0.15710232,#NUM!
199,Glcb1-6Glcb-Sp8,0,3,-733,-0.136428861,#NUM!
90,GalNAca1-3(Fuca1-2)Galb-Sp18,-1,4,-800,-0.125023654,#NUM!
479,Neu5Aca2-3Galb1-4GlcNAcb1-6GalNAca-Sp14,-1,4,-691,-0.144792813,#NUM!
5,GalNAca-Sp15,-1,4,-589,-0.169856348,#NUM!
124,Gala1-6Glcb-Sp8,-1,3,-353,-0.283524786,#NUM!
329,"Neu5,9Ac2a2-3Galb1-3GlcNAcb-Sp0",-1,4,-448,-0.223312798,#NUM!
458,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,-1,4,-407,-0.245539829,#NUM!
302,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,-1,5,-508,-0.196801837,#NUM!
96,GalNAcb1-3Gala1-4Galb1-4GlcNAcb-Sp0,-1,7,-533,-0.187546397,#NUM!
248,Fuca1-2(6S)Galb1-4Glcb-Sp0,-2,7,-428,-0.233852567,#NUM!
187,GlcNAcb1-6(GlcNAcb1-4)GalNAca-Sp8,-2,5,-280,-0.357321845,#NUM!
177,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,-2,1,-68,-1.478452091,#NUM!
505,Fuca1-2Galb1-3GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)GalNAca-Sp14,-2,2,-87,-1.148893607,#NUM!
503,GalNAcb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,-2,2,-112,-0.891507214,#NUM!
166,Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,-2,4,-156,-0.641888857,#NUM!
17,GlcNAcb-Sp8,-3,3,-106,-0.943984285,#NUM!
253,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,-3,5,-193,-0.516860866,#NUM!
430,Fuca1-3GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,-3,2,-69,-1.443975262,#NUM!
408,GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,-3,4,-109,-0.915833669,#NUM!
190,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,-4,5,-124,-0.803774257,#NUM!
167,Galb1-4GlcNAcb1-6(Galb1-3)GalNAc-Sp14,-4,8,-170,-0.589753678,#NUM!
