Chart Number,Glycan Name,Average RFU,StDev,% CV,t-value,p-value
329,"Neu5,9Ac2a2-3Galb1-3GlcNAcb-Sp0",0,2,-1171,-0.085430947,#NUM!
31,(3S)Galb1-3GlcNAcb-Sp8,0,5,-1851,-0.05401347,#NUM!
66,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,0,9,-1999,-0.050026098,#NUM!
260,Neu5Aca2-3Galb1-4GlcNAcb-Sp8,-1,4,-766,-0.13060373,#NUM!
193,GlcNAcb1-6GalNAca-Sp14,-1,4,-720,-0.138865396,#NUM!
434,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,-1,4,-567,-0.176301963,#NUM!
358,KDNa2-3Galb1-4Glc-Sp0,-1,3,-419,-0.238480957,#NUM!
48,"Neu5,9Ac2a-Sp8",-1,3,-350,-0.285571546,#NUM!
517,Galb1-4(6P)GlcNAcb-Sp0 ,-1,3,-360,-0.277586275,#NUM!
365,Fuca1-4(Galb1-3)GlcNAcb1-2Mana1-6(Fuca1-4(Galb1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,-1,3,-304,-0.329126844,#NUM!
2,Glca-Sp8,-1,5,-504,-0.19849523,#NUM!
438,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,-1,3,-246,-0.40582355,#NUM!
387,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,-1,3,-240,-0.416284656,#NUM!
315,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,-1,2,-170,-0.588094846,#NUM!
158,Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,-1,5,-353,-0.283022908,#NUM!
521,Gala1-3Galb1-4GlcNAcb1-2Mana-Sp0,-2,2,-142,-0.703692003,#NUM!
27,(3S)Galb1-4(6S)Glcb-Sp8,-2,4,-265,-0.377996078,#NUM!
223,Neu5Aca2-3Galb1-3GalNAca-Sp8,-2,3,-176,-0.569562707,#NUM!
555,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAc-Sp0,-2,3,-188,-0.531970455,#NUM!
257,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,-2,4,-217,-0.461356236,#NUM!
220,Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,-2,5,-280,-0.356629757,#NUM!
388,GlcNAcb1-2Mana1-6(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,-2,5,-290,-0.34472308,#NUM!
376,Neu5Aca2-3Galb1-4GlcNAcb1-3GalNAc-Sp14,-2,7,-342,-0.292665823,#NUM!
234,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,-2,4,-214,-0.467650311,#NUM!
212,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-2,1,-61,-1.638342786,#NUM!
207,Mana1-2Mana1-2Mana1-3Mana-Sp9,-2,2,-68,-1.461769899,#NUM!
441,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb-Sp8,-2,4,-186,-0.538990377,#NUM!
494,Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,-3,3,-115,-0.866134751,#NUM!
186,GlcNAcb1-4-MDPLys,-3,4,-139,-0.719649069,#NUM!
230,Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,-3,1,-51,-1.977164344,#NUM!
490,Galb1-3(Fuca1-4)GlcNAcb1-6GalNAca-Sp14,-3,7,-263,-0.379803405,#NUM!
532,Galb1-4GlcNAcb1-2æMana1-6(Galb1-4GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,-3,2,-73,-1.37204238,#NUM!
46,Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,-3,3,-76,-1.319487702,#NUM!
